   49,   5,BN01, 4254.60, 7042.20,2006-07-12:07:08,                ,     ,     ,   20,   8,    3,    1,    3,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-07-15:08:00,                ,     ,     ,   20,   8,    0,    1,    5,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-07-19:06:41,                ,     ,     ,   20,   8,    5,    1,    3,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-07-22:06:05,                ,     ,     ,   20,   8,    7,    3,    1,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-07-26:06:50,                ,     ,     ,   20,   8,    7,    4,    0,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-07-29:07:27,                ,     ,     ,   20,   8,    6,    3,    2,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-08-01:06:54,                ,     ,     ,   20,   8,    9,    4,    2,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-08-05:06:51,                ,     ,     ,   20,   8,    7,    3,    4,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-08-08:07:37,                ,     ,     ,   20,   8,   11,    1,    2,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-08-12:08:21,                ,     ,     ,   20,   8,    2,    1,    2,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-08-16:09:04,                ,     ,     ,   20,   8,    5,    0,    2,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-08-21:08:03,                ,     ,     ,   20,   8,   13,    4,    0,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-08-26:07:57,                ,     ,     ,   20,   8,   11,    2,    1,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-08-31:08:44,                ,     ,     ,   20,   8,   12,    7,    0,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-09-06:08:39,                ,     ,     ,   20,   8,    8,    4,    2,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-09-10:07:52,                ,     ,     ,   20,   8,    6,    2,    0,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-09-19:10:19,                ,     ,     ,   20,   8,   15,    4,    2,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-09-24:11:28,                ,     ,     ,   20,   8,    5,    0,    1,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-09-30:10:28,                ,     ,     ,   20,   8,    4,    5,    1,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-10-08:07:56,                ,     ,     ,   20,   8,    7,    4,    4,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-10-14:07:45,                ,     ,     ,   20,   8,    9,   10,    5,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-10-19:09:52,                ,     ,     ,   20,   8,    5,    2,    4,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-10-24:11:59,                ,     ,     ,   20,   8,    8,    4,    3,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-10-27:08:17,                ,     ,     ,   20,   8,    6,    6,    1,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-11-03:07:43,                ,     ,     ,   20,   8,    9,   12,    8,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-11-07:08:37,                ,     ,     ,   20,   8,    6,   13,    1,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-11-15:10:01,                ,     ,     ,   20,   8,   13,   10,    7,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-11-20:10:19,                ,     ,     ,   20,   8,    8,   11,    7,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-11-27:10:48,                ,     ,     ,   20,   8,   11,    9,    3,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-12-04:09:47,                ,     ,     ,   20,   8,   19,    4,    5,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-12-14:09:40,                ,     ,     ,   20,   8,   15,    2,    3,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-12-20:09:44,                ,     ,     ,   20,   8,    7,    8,    3,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2006-12-30:09:12,                ,     ,     ,   20,   8,    8,    2,    1,   20.0,
   49,   5,BN01, 4254.60, 7042.20,2007-01-13:11:10,                ,     ,     ,   20,   8,    6,    1,    2,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-01-28:09:51,                ,     ,     ,   20,   8,    5,    1,    2,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-02-10:09:57,                ,     ,     ,   20,   8,    0,    0,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-02-21:06:05,                ,     ,     ,   20,   8,    0,    0,    2,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-03-01:08:03,                ,     ,     ,   20,   8,    0,    0,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-03-14:08:27,                ,     ,     ,   20,   8,    0,    0,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-03-26:08:56,                ,     ,     ,   20,   8,    0,    1,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-04-11:08:02,                ,     ,     ,   20,   8,    1,    0,    5,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-04-21:10:03,                ,     ,     ,   20,   8,    1,    0,    0,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-04-26:06:06,                ,     ,     ,   20,   8,    3,    3,    3,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-05-03:10:18,                ,     ,     ,   20,   8,    1,    0,    2,   20.0,
